state_code,state_name,district_code,district_name,ngdp_code,parameter,census_1970,census_1980,census_1991,census_2000,census_2010,census_2020
10,Selangor,6,Sabak Bernam,1006,Pop_EthnicMalay,59431,72778,49820,81454,76852,78142
10,Selangor,6,Sabak Bernam,1006,Pop_EthnicOtherBumi,..,..,110,103,89,579
10,Selangor,6,Sabak Bernam,1006,Pop_EthnicChinese,13781,25509,23051,25528,20072,19824
10,Selangor,6,Sabak Bernam,1006,Pop_EthnicIndian,4737,4927,4314,4662,3976,3987
10,Selangor,6,Sabak Bernam,1006,Pop_EthnicOther,19,47,21783,165,140,252
10,Selangor,6,Sabak Bernam,1006,Pop_AgeGroup0014,..,44749,38885,41752,29887,25964
10,Selangor,6,Sabak Bernam,1006,Pop_AgeGroup1564,..,55042,56383,65116,65883,73777
10,Selangor,6,Sabak Bernam,1006,Pop_AgeGroup65++,..,3470,4556,6377,7939,7316
10,Selangor,6,Sabak Bernam,1006,Pop_MaritalNeverMarried,..,..,31110,20488,24379,29386
10,Selangor,6,Sabak Bernam,1006,Pop_MaritalMarried,..,..,37778,45671,42970,44191
10,Selangor,6,Sabak Bernam,1006,Pop_MaritalWiddowed,..,..,4121,4942,5955,4573
10,Selangor,6,Sabak Bernam,1006,Pop_MaritalDivorcedSeparated,..,..,403,392,518,1605
10,Selangor,6,Sabak Bernam,1006,Pop_ReligionIslam,..,..,72642,83044,79447,81410
10,Selangor,6,Sabak Bernam,1006,Pop_ReligionChristian,..,..,358,259,355,663
10,Selangor,6,Sabak Bernam,1006,Pop_ReligionBuddha,..,..,3859,4397,19193,18579
10,Selangor,6,Sabak Bernam,1006,Pop_ReligionHindu,..,..,19041,21039,3603,3941
10,Selangor,6,Sabak Bernam,1006,Pop_ReligionOthers,..,..,3641,4443,987,2080
10,Selangor,6,Sabak Bernam,1006,Pop_ReligionNoReligionUnknown,..,..,198,63,124,384
10,Selangor,6,Sabak Bernam,1006,LandAreaKm2,..,..,..,..,..,1004.33
10,Selangor,6,Sabak Bernam,1006,Pop_Density,..,..,..,..,..,106.59544173727758
10,Selangor,6,Sabak Bernam,1006,Pop_StrataUrban,..,0,26881,49758,33103,43251
10,Selangor,6,Sabak Bernam,1006,Pop_StrataRural,..,103261,72943,63487,70606,63806
10,Selangor,7,Sepang,1007,Pop_GenderTotal,..,46025,54671,108640,207354,325244
10,Selangor,7,Sepang,1007,Pop_GenderMale,..,23423,27961,57351,111274,174576
10,Selangor,7,Sepang,1007,Pop_GenderFemale,..,22602,26710,51289,96080,150668
10,Selangor,7,Sepang,1007,Pop_CitizenshipCitizen,..,46025,53672,101567,187413,293203
10,Selangor,7,Sepang,1007,Pop_CitizenshipNon-citizen,..,..,999,7073,19941,32041
10,Selangor,7,Sepang,1007,AnnualPopGrowthRate_Average,..,..,1.7214867718806499,6.8670625950317952,6.4638781374970824,4.501481923141724
10,Selangor,7,Sepang,1007,Pop_EthnicMalay,..,19055,21128,62687,124449,195411
10,Selangor,7,Sepang,1007,Pop_EthnicOtherBumi,..,..,2310,3178,3757,6272
10,Selangor,7,Sepang,1007,Pop_EthnicChinese,..,12382,10820,15043,30328,58160
10,Selangor,7,Sepang,1007,Pop_EthnicIndian,..,14555,14346,19587,27796,30468
10,Selangor,7,Sepang,1007,Pop_EthnicOther,..,33,5068,1072,1083,2892
10,Selangor,7,Sepang,1007,Pop_AgeGroup0014,..,19129,20381,34419,59225,74929
10,Selangor,7,Sepang,1007,Pop_AgeGroup1564,..,25325,32501,71475,142847,231023
10,Selangor,7,Sepang,1007,Pop_AgeGroup65++,..,1571,1789,2746,5282,19292
10,Selangor,7,Sepang,1007,Pop_MaritalNeverMarried,..,..,17726,29639,50960,76517
10,Selangor,7,Sepang,1007,Pop_MaritalMarried,..,..,20624,41963,92151,143029
10,Selangor,7,Sepang,1007,Pop_MaritalWiddowed,..,..,1699,2322,4101,4735
10,Selangor,7,Sepang,1007,Pop_MaritalDivorcedSeparated,..,..,187,297,917,3843
10,Selangor,7,Sepang,1007,Pop_ReligionIslam,..,..,27376,71840,140255,221158
10,Selangor,7,Sepang,1007,Pop_ReligionChristian,..,..,1046,1862,5712,10544
10,Selangor,7,Sepang,1007,Pop_ReligionBuddha,..,..,13507,18566,28313,52919
10,Selangor,7,Sepang,1007,Pop_ReligionHindu,..,..,7250,12474,26809,31214
10,Selangor,7,Sepang,1007,Pop_ReligionOthers,..,..,3391,2772,1825,4612
10,Selangor,7,Sepang,1007,Pop_ReligionNoReligionUnknown,..,..,2047,1126,4440,4797
10,Selangor,7,Sepang,1007,LandAreaKm2,..,..,..,..,..,551.54999999999995
10,Selangor,7,Sepang,1007,Pop_Density,..,..,..,..,..,589.69087118121661
10,Selangor,7,Sepang,1007,Pop_StrataUrban,..,0,0,37162,131098,309147
10,Selangor,7,Sepang,1007,Pop_StrataRural,..,46025,54671,71478,76256,16097
10,Selangor,8,Ulu Langat,1008,Pop_GenderTotal,95865,177877,413900,864451,1138198,1400461
10,Selangor,8,Ulu Langat,1008,Pop_GenderMale,48555,90045,210969,439976,586861,741574
10,Selangor,8,Ulu Langat,1008,Pop_GenderFemale,47310,87832,202931,424475,551337,658887
10,Selangor,8,Ulu Langat,1008,Pop_CitizenshipCitizen,95865,177877,394713,825658,1050753,1289287
10,Selangor,8,Ulu Langat,1008,Pop_CitizenshipNon-citizen,..,..,19187,38793,87445,111174
10,Selangor,8,Ulu Langat,1008,AnnualPopGrowthRate_Average,..,6.1815134842746904,8.4453209855686282,7.3647022460033389,2.7510696565203019,2.0735515810794243
10,Selangor,8,Ulu Langat,1008,Pop_EthnicMalay,39584,89297,195229,430954,565618,795318
10,Selangor,8,Ulu Langat,1008,Pop_EthnicOtherBumi,..,..,1771,7375,10973,17122
10,Selangor,8,Ulu Langat,1008,Pop_EthnicChinese,39366,68148,143381,285612,351048,362293
10,Selangor,8,Ulu Langat,1008,Pop_EthnicIndian,16711,19895,44639,91209,111786,106092
10,Selangor,8,Ulu Langat,1008,Pop_EthnicOther,204,537,9693,10508,11328,8462
10,Selangor,8,Ulu Langat,1008,Pop_AgeGroup0014,..,65924,137661,268229,277251,307221
10,Selangor,8,Ulu Langat,1008,Pop_AgeGroup1564,..,106014,266074,577984,824848,993244
10,Selangor,8,Ulu Langat,1008,Pop_AgeGroup65++,..,5939,10165,18238,36099,99996
10,Selangor,8,Ulu Langat,1008,Pop_MaritalNeverMarried,..,..,140528,221749,300571,369614
10,Selangor,8,Ulu Langat,1008,Pop_MaritalMarried,..,..,160312,352990,527171,598149
10,Selangor,8,Ulu Langat,1008,Pop_MaritalWiddowed,..,..,10251,17445,25772,17087
10,Selangor,8,Ulu Langat,1008,Pop_MaritalDivorcedSeparated,..,..,2174,4038,7433,16803
10,Selangor,8,Ulu Langat,1008,Pop_ReligionIslam,..,..,225024,482926,643857,889562
10,Selangor,8,Ulu Langat,1008,Pop_ReligionChristian,..,..,13270,31498,37671,64196
10,Selangor,8,Ulu Langat,1008,Pop_ReligionBuddha,..,..,36472,75397,334653,317630
10,Selangor,8,Ulu Langat,1008,Pop_ReligionHindu,..,..,104317,247316,102083,101610
10,Selangor,8,Ulu Langat,1008,Pop_ReligionOthers,..,..,30240,19277,7941,18939
10,Selangor,8,Ulu Langat,1008,Pop_ReligionNoReligionUnknown,..,..,4459,8037,11993,8524
10,Selangor,8,Ulu Langat,1008,LandAreaKm2,..,..,..,..,..,832.94
10,Selangor,8,Ulu Langat,1008,Pop_Density,..,..,..,..,..,1681.3467956875645
10,Selangor,8,Ulu Langat,1008,Pop_StrataUrban,..,42288,361684,840364,1114508,1367615
10,Selangor,8,Ulu Langat,1008,Pop_StrataRural,..,135589,52216,24087,23690,32846
10,Selangor,9,Ulu Selangor,1009,Pop_GenderTotal,103592,81679,82814,147996,194387,243029
10,Selangor,9,Ulu Selangor,1009,Pop_GenderMale,52042,41309,41329,76074,100525,129325
10,Selangor,9,Ulu Selangor,1009,Pop_GenderFemale,51550,40370,41485,71922,93862,113704
10,Selangor,9,Ulu Selangor,1009,Pop_CitizenshipCitizen,103592,81679,81671,143864,186250,232416
10,Selangor,9,Ulu Selangor,1009,Pop_CitizenshipNon-citizen,..,..,1143,4132,8137,10613
10,Selangor,9,Ulu Selangor,1009,AnnualPopGrowthRate_Average,..,-2.3766317588419223,0.1380019834169961,5.8058811714780498,2.726657709904432,2.2332976042140191
10,Selangor,9,Ulu Selangor,1009,Pop_EthnicMalay,33392,34953,37458,77067,127783,168458
10,Selangor,9,Ulu Selangor,1009,Pop_EthnicOtherBumi,..,..,1941,5520,2928,5571
10,Selangor,9,Ulu Selangor,1009,Pop_EthnicChinese,42879,25606,21085,31281,23176,26336
10,Selangor,9,Ulu Selangor,1009,Pop_EthnicIndian,27091,21009,20103,28718,31580,30889
10,Selangor,9,Ulu Selangor,1009,Pop_EthnicOther,230,111,1084,1278,783,1162
10,Selangor,9,Ulu Selangor,1009,Pop_AgeGroup0014,..,34003,32875,51053,60814,58221
10,Selangor,9,Ulu Selangor,1009,Pop_AgeGroup1564,..,44725,46592,91405,125739,169152
10,Selangor,9,Ulu Selangor,1009,Pop_AgeGroup65++,..,2951,3347,5538,7834,15656
10,Selangor,9,Ulu Selangor,1009,Pop_MaritalNeverMarried,..,..,25700,31850,44790,58483
10,Selangor,9,Ulu Selangor,1009,Pop_MaritalMarried,..,..,31554,60831,81869,104696
10,Selangor,9,Ulu Selangor,1009,Pop_MaritalWiddowed,..,..,2726,3818,5665,5050
10,Selangor,9,Ulu Selangor,1009,Pop_MaritalDivorcedSeparated,..,..,330,444,1249,3038
10,Selangor,9,Ulu Selangor,1009,Pop_ReligionIslam,..,..,39951,88531,135189,180094
10,Selangor,9,Ulu Selangor,1009,Pop_ReligionChristian,..,..,1128,2558,2848,4505
10,Selangor,9,Ulu Selangor,1009,Pop_ReligionBuddha,..,..,18671,24006,22598,24754
10,Selangor,9,Ulu Selangor,1009,Pop_ReligionHindu,..,..,11980,20996,30587,29507
10,Selangor,9,Ulu Selangor,1009,Pop_ReligionOthers,..,..,8914,7840,1447,1241
10,Selangor,9,Ulu Selangor,1009,Pop_ReligionNoReligionUnknown,..,..,2096,4065,1718,2928
10,Selangor,9,Ulu Selangor,1009,LandAreaKm2,..,..,..,..,..,1748.95
10,Selangor,9,Ulu Selangor,1009,Pop_Density,..,..,..,..,..,138.95708853883758
10,Selangor,9,Ulu Selangor,1009,Pop_StrataUrban,..,10038,11972,61698,122501,178389
10,Selangor,9,Ulu Selangor,1009,Pop_StrataRural,..,71641,70842,86298,71886,64640
11,Terengganu,1,Besut,1101,Pop_GenderTotal,79197,100830,107900,120199,136563,154168
11,Terengganu,1,Besut,1101,Pop_GenderMale,39580,49752,53612,60355,69152,78422
11,Terengganu,1,Besut,1101,Pop_GenderFemale,39617,51078,54288,59844,67411,75746
11,Terengganu,1,Besut,1101,Pop_CitizenshipCitizen,79197,100830,105831,118280,134519,151061
11,Terengganu,1,Besut,1101,Pop_CitizenshipNon-citizen,..,..,2069,1919,2044,3107
11,Terengganu,1,Besut,1101,AnnualPopGrowthRate_Average,..,2.4149751109004201,0.67768941858965015,1.0794383033485726,1.2763734401149169,1.2125687028518177
11,Terengganu,1,Besut,1101,Pop_EthnicMalay,77460,98754,103718,116597,132173,148772
11,Terengganu,1,Besut,1101,Pop_EthnicOtherBumi,..,..,152,59,115,414
11,Terengganu,1,Besut,1101,Pop_EthnicChinese,1393,1631,1480,1263,1727,1300
11,Terengganu,1,Besut,1101,Pop_EthnicIndian,182,168,118,65,180,97
11,Terengganu,1,Besut,1101,Pop_EthnicOther,162,277,363,296,324,478
11,Terengganu,1,Besut,1101,Pop_AgeGroup0014,..,45699,47893,52409,48072,46406
11,Terengganu,1,Besut,1101,Pop_AgeGroup1564,..,50970,55349,62295,81398,98550
11,Terengganu,1,Besut,1101,Pop_AgeGroup65++,..,4161,4658,5495,7093,9212
11,Terengganu,1,Besut,1101,Pop_MaritalNeverMarried,..,..,32766,21700,33157,39896
11,Terengganu,1,Besut,1101,Pop_MaritalMarried,..,..,36235,40817,49164,59124
11,Terengganu,1,Besut,1101,Pop_MaritalWiddowed,..,..,3370,4030,5419,7211
11,Terengganu,1,Besut,1101,Pop_MaritalDivorcedSeparated,..,..,1367,1243,751,1450
11,Terengganu,1,Besut,1101,Pop_ReligionIslam,..,..,105961,118668,134304,152217
11,Terengganu,1,Besut,1101,Pop_ReligionChristian,..,..,49,33,145,236
11,Terengganu,1,Besut,1101,Pop_ReligionBuddha,..,..,1447,1411,1882,1544
11,Terengganu,1,Besut,1101,Pop_ReligionHindu,..,..,38,25,143,139
11,Terengganu,1,Besut,1101,Pop_ReligionOthers,..,..,183,48,65,16
11,Terengganu,1,Besut,1101,Pop_ReligionNoReligionUnknown,..,..,11,14,24,16
11,Terengganu,1,Besut,1101,LandAreaKm2,..,..,..,..,..,1233.67
11,Terengganu,1,Besut,1101,Pop_Density,..,..,..,..,..,124.96696847617271
11,Terengganu,1,Besut,1101,Pop_StrataUrban,..,0,0,11930,28701,61426
11,Terengganu,1,Besut,1101,Pop_StrataRural,..,100830,107900,108269,107862,92742
11,Terengganu,2,Dungun,1102,Pop_GenderTotal,54347,58360,102897,128709,149851,158130
11,Terengganu,2,Dungun,1102,Pop_GenderMale,27319,29443,51993,67149,76750,81270
11,Terengganu,2,Dungun,1102,Pop_GenderFemale,27028,28917,50904,61560,73101,76860
11,Terengganu,2,Dungun,1102,Pop_CitizenshipCitizen,54347,58360,101136,125724,147318,155158
11,Terengganu,2,Dungun,1102,Pop_CitizenshipNon-citizen,..,..,1761,2985,2533,2972
11,Terengganu,2,Dungun,1102,AnnualPopGrowthRate_Average,..,0.71241309402908948,5.6709776424146732,2.2382555433096538,1.5208742485339464,0.53776012454813049
11,Terengganu,2,Dungun,1102,Pop_EthnicMalay,49174,54325,97135,120495,143180,150758
11,Terengganu,2,Dungun,1102,Pop_EthnicOtherBumi,..,..,116,864,87,623
11,Terengganu,2,Dungun,1102,Pop_EthnicChinese,4235,3516,3158,3577,3446,3337
11,Terengganu,2,Dungun,1102,Pop_EthnicIndian,788,338,262,319,300,131
11,Terengganu,2,Dungun,1102,Pop_EthnicOther,150,181,465,469,305,309
11,Terengganu,2,Dungun,1102,Pop_AgeGroup0014,..,25411,46503,50659,49191,45724
11,Terengganu,2,Dungun,1102,Pop_AgeGroup1564,..,31237,53635,74733,94941,105241
11,Terengganu,2,Dungun,1102,Pop_AgeGroup65++,..,1712,2759,3317,5719,7165
11,Terengganu,2,Dungun,1102,Pop_MaritalNeverMarried,..,..,31745,29475,40875,43872
11,Terengganu,2,Dungun,1102,Pop_MaritalMarried,..,..,34486,44744,54803,61791
11,Terengganu,2,Dungun,1102,Pop_MaritalWiddowed,..,..,2222,3085,4324,5260
11,Terengganu,2,Dungun,1102,Pop_MaritalDivorcedSeparated,..,..,875,746,658,1254
11,Terengganu,2,Dungun,1102,Pop_ReligionIslam,..,..,99239,124083,145932,154244
11,Terengganu,2,Dungun,1102,Pop_ReligionChristian,..,..,220,769,196,456
11,Terengganu,2,Dungun,1102,Pop_ReligionBuddha,..,..,2716,3349,3248,3067
11,Terengganu,2,Dungun,1102,Pop_ReligionHindu,..,..,136,292,230,194
11,Terengganu,2,Dungun,1102,Pop_ReligionOthers,..,..,190,130,166,84
11,Terengganu,2,Dungun,1102,Pop_ReligionNoReligionUnknown,..,..,134,86,79,85
11,Terengganu,2,Dungun,1102,LandAreaKm2,..,..,..,..,..,2735.04
11,Terengganu,2,Dungun,1102,Pop_Density,..,..,..,..,..,57.816339066339069
11,Terengganu,2,Dungun,1102,Pop_StrataUrban,..,28923,41282,68708,104240,111788
11,Terengganu,2,Dungun,1102,Pop_StrataRural,..,29437,61615,60001,45611,46342
11,Terengganu,3,Kemaman,1103,Pop_GenderTotal,44724,64899,111901,137070,166750,215582
11,Terengganu,3,Kemaman,1103,Pop_GenderMale,22971,33650,60546,72133,87768,113009
11,Terengganu,3,Kemaman,1103,Pop_GenderFemale,21753,31249,51355,64937,78982,102573
11,Terengganu,3,Kemaman,1103,Pop_CitizenshipCitizen,44724,64899,105676,131726,161959,208231
11,Terengganu,3,Kemaman,1103,Pop_CitizenshipNon-citizen,..,..,6225,5344,4791,7351
11,Terengganu,3,Kemaman,1103,AnnualPopGrowthRate_Average,..,3.723219449857202,5.4478233655759851,2.0287719241484958,1.960039405524433,2.5684566281316608
11,Terengganu,3,Kemaman,1103,Pop_EthnicMalay,38110,57057,95925,123563,153472,197941
11,Terengganu,3,Kemaman,1103,Pop_EthnicOtherBumi,..,..,737,1083,699,1378
11,Terengganu,3,Kemaman,1103,Pop_EthnicChinese,5893,6953,7154,5900,6800,7840
11,Terengganu,3,Kemaman,1103,Pop_EthnicIndian,694,817,1228,680,729,749
11,Terengganu,3,Kemaman,1103,Pop_EthnicOther,27,72,632,500,259,323
11,Terengganu,3,Kemaman,1103,Pop_AgeGroup0014,..,27377,45919,54162,56904,69793
11,Terengganu,3,Kemaman,1103,Pop_AgeGroup1564,..,35374,63057,79532,104264,139178
11,Terengganu,3,Kemaman,1103,Pop_AgeGroup65++,..,2148,2925,3376,5582,6611
11,Terengganu,3,Kemaman,1103,Pop_MaritalNeverMarried,..,..,34397,27995,37476,47931
11,Terengganu,3,Kemaman,1103,Pop_MaritalMarried,..,..,40585,51032,66993,90467
11,Terengganu,3,Kemaman,1103,Pop_MaritalWiddowed,..,..,2448,3043,4444,5350
11,Terengganu,3,Kemaman,1103,Pop_MaritalDivorcedSeparated,..,..,910,838,933,1634
11,Terengganu,3,Kemaman,1103,Pop_ReligionIslam,..,..,101387,129762,158408,205706
11,Terengganu,3,Kemaman,1103,Pop_ReligionChristian,..,..,1213,810,486,631
11,Terengganu,3,Kemaman,1103,Pop_ReligionBuddha,..,..,6246,5155,6613,8031
11,Terengganu,3,Kemaman,1103,Pop_ReligionHindu,..,..,980,714,762,937
11,Terengganu,3,Kemaman,1103,Pop_ReligionOthers,..,..,1500,401,175,66
11,Terengganu,3,Kemaman,1103,Pop_ReligionNoReligionUnknown,..,..,214,228,306,211
11,Terengganu,3,Kemaman,1103,LandAreaKm2,..,..,..,..,..,2535.6
11,Terengganu,3,Kemaman,1103,Pop_Density,..,..,..,..,..,85.022085502445179
11,Terengganu,3,Kemaman,1103,Pop_StrataUrban,..,15962,56729,81496,109454,140711
11,Terengganu,3,Kemaman,1103,Pop_StrataRural,..,48937,55172,55574,57296,74871
11,Terengganu,4,Kuala Terengganu,1104,Pop_GenderTotal,173304,232730,274489,298304,337553,229781
11,Terengganu,4,Kuala Terengganu,1104,Pop_GenderMale,84268,114189,136758,148835,168852,115850
11,Terengganu,4,Kuala Terengganu,1104,Pop_GenderFemale,89036,118541,137731,149469,168701,113931
11,Terengganu,4,Kuala Terengganu,1104,Pop_CitizenshipCitizen,173304,232730,268042,296852,333227,225894
11,Terengganu,4,Kuala Terengganu,1104,Pop_CitizenshipNon-citizen,..,..,6447,1452,4326,3887
11,Terengganu,4,Kuala Terengganu,1104,AnnualPopGrowthRate_Average,..,2.9483170553958336,1.6503220393032814,0.83201913463373856,1.2360943427032098,-3.8459585361598894
11,Terengganu,4,Kuala Terengganu,1104,Pop_EthnicMalay,161949,218274,254657,284243,319813,216969
11,Terengganu,4,Kuala Terengganu,1104,Pop_EthnicOtherBumi,..,..,327,223,643,866
11,Terengganu,4,Kuala Terengganu,1104,Pop_EthnicChinese,10099,12952,11728,11381,11617,7202
11,Terengganu,4,Kuala Terengganu,1104,Pop_EthnicIndian,1110,1256,864,649,867,538
11,Terengganu,4,Kuala Terengganu,1104,Pop_EthnicOther,146,248,466,356,287,319
11,Terengganu,4,Kuala Terengganu,1104,Pop_AgeGroup0014,..,96379,112191,116167,100274,59680
11,Terengganu,4,Kuala Terengganu,1104,Pop_AgeGroup1564,..,127077,151114,169465,219257,152881
11,Terengganu,4,Kuala Terengganu,1104,Pop_AgeGroup65++,..,9274,11184,12672,18022,17220
11,Terengganu,4,Kuala Terengganu,1104,Pop_MaritalNeverMarried,..,..,90314,67295,98391,66520
11,Terengganu,4,Kuala Terengganu,1104,Pop_MaritalMarried,..,..,92021,102327,123660,89044
11,Terengganu,4,Kuala Terengganu,1104,Pop_MaritalWiddowed,..,..,8944,10269,13355,11816
11,Terengganu,4,Kuala Terengganu,1104,Pop_MaritalDivorcedSeparated,..,..,2601,2246,1873,2242
11,Terengganu,4,Kuala Terengganu,1104,Pop_ReligionIslam,..,..,256152,286153,324363,220678
11,Terengganu,4,Kuala Terengganu,1104,Pop_ReligionChristian,..,..,2850,785,1105,825
11,Terengganu,4,Kuala Terengganu,1104,Pop_ReligionBuddha,..,..,13033,10034,11057,6988
11,Terengganu,4,Kuala Terengganu,1104,Pop_ReligionHindu,..,..,776,432,613,814
11,Terengganu,4,Kuala Terengganu,1104,Pop_ReligionOthers,..,..,455,653,197,102
11,Terengganu,4,Kuala Terengganu,1104,Pop_ReligionNoReligionUnknown,..,..,432,247,218,374
11,Terengganu,4,Kuala Terengganu,1104,LandAreaKm2,..,..,..,..,..,210.21
11,Terengganu,4,Kuala Terengganu,1104,Pop_Density,..,..,..,..,..,1093.1021359592787
11,Terengganu,4,Kuala Terengganu,1104,Pop_StrataUrban,..,180296,228119,255518,315605,210222
11,Terengganu,4,Kuala Terengganu,1104,Pop_StrataRural,..,52434,46370,42786,21948,19559
11,Terengganu,5,Marang,1105,Pop_GenderTotal,19692,24977,69637,83284,95283,116605
11,Terengganu,5,Marang,1105,Pop_GenderMale,9627,12413,34526,42326,48963,59428
11,Terengganu,5,Marang,1105,Pop_GenderFemale,10065,12564,35111,40958,46320,57177
11,Terengganu,5,Marang,1105,Pop_CitizenshipCitizen,19692,24977,68981,82737,93851,115060
11,Terengganu,5,Marang,1105,Pop_CitizenshipNon-citizen,..,..,656,547,1432,1545
11,Terengganu,5,Marang,1105,AnnualPopGrowthRate_Average,..,2.3774293951250467,10.253406338732084,1.7896041861128069,1.3459495680451423,2.0194074394619372
11,Terengganu,5,Marang,1105,Pop_EthnicMalay,19395,24570,66881,81124,91699,112984
11,Terengganu,5,Marang,1105,Pop_EthnicOtherBumi,..,..,55,18,36,307
11,Terengganu,5,Marang,1105,Pop_EthnicChinese,290,357,1828,1410,1834,1506
11,Terengganu,5,Marang,1105,Pop_EthnicIndian,7,23,125,65,163,40
11,Terengganu,5,Marang,1105,Pop_EthnicOther,0,27,92,120,119,223
11,Terengganu,5,Marang,1105,Pop_AgeGroup0014,..,11277,30383,34620,30923,33978
11,Terengganu,5,Marang,1105,Pop_AgeGroup1564,..,12689,36259,45320,59219,76014
11,Terengganu,5,Marang,1105,Pop_AgeGroup65++,..,1011,2995,3344,5141,6613
11,Terengganu,5,Marang,1105,Pop_MaritalNeverMarried,..,..,21546,16223,23534,29726
11,Terengganu,5,Marang,1105,Pop_MaritalMarried,..,..,23665,29034,36610,46861
11,Terengganu,5,Marang,1105,Pop_MaritalWiddowed,..,..,2011,2662,3646,4796
11,Terengganu,5,Marang,1105,Pop_MaritalDivorcedSeparated,..,..,956,745,570,1096
11,Terengganu,5,Marang,1105,Pop_ReligionIslam,..,..,67334,81776,93147,114807
11,Terengganu,5,Marang,1105,Pop_ReligionChristian,..,..,146,52,215,312
11,Terengganu,5,Marang,1105,Pop_ReligionBuddha,..,..,1670,1299,1659,1259
11,Terengganu,5,Marang,1105,Pop_ReligionHindu,..,..,88,61,172,79
11,Terengganu,5,Marang,1105,Pop_ReligionOthers,..,..,128,81,37,61
11,Terengganu,5,Marang,1105,Pop_ReligionNoReligionUnknown,..,..,67,15,53,87
11,Terengganu,5,Marang,1105,LandAreaKm2,..,..,..,..,..,666.54
11,Terengganu,5,Marang,1105,Pop_Density,..,..,..,..,..,174.94073874036067
11,Terengganu,5,Marang,1105,Pop_StrataUrban,..,0,14522,17307,42092,64268
11,Terengganu,5,Marang,1105,Pop_StrataRural,..,24977,55115,65977,53191,52337
11,Terengganu,6,Hulu Terengganu,1106,Pop_GenderTotal,33660,43459,56986,62322,70800,69881
11,Terengganu,6,Hulu Terengganu,1106,Pop_GenderMale,16937,22222,28509,31505,36446,37051
11,Terengganu,6,Hulu Terengganu,1106,Pop_GenderFemale,16723,21237,28477,30817,34354,32830
11,Terengganu,6,Hulu Terengganu,1106,Pop_CitizenshipCitizen,33660,43459,56027,61569,68717,65984
11,Terengganu,6,Hulu Terengganu,1106,Pop_CitizenshipNon-citizen,..,..,959,753,2083,3897
11,Terengganu,6,Hulu Terengganu,1106,AnnualPopGrowthRate_Average,..,2.5550777613683842,2.7098765873189721,0.89508869842333927,1.2754450722594477,-0.13065205290072582
11,Terengganu,6,Hulu Terengganu,1106,Pop_EthnicMalay,33123,41945,55173,60881,67942,64736
11,Terengganu,6,Hulu Terengganu,1106,Pop_EthnicOtherBumi,..,..,153,259,335,834
11,Terengganu,6,Hulu Terengganu,1106,Pop_EthnicChinese,486,1206,559,346,310,148
11,Terengganu,6,Hulu Terengganu,1106,Pop_EthnicIndian,47,73,62,19,95,12
11,Terengganu,6,Hulu Terengganu,1106,Pop_EthnicOther,4,235,80,64,35,254
11,Terengganu,6,Hulu Terengganu,1106,Pop_AgeGroup0014,..,17223,24812,25001,21951,18072
11,Terengganu,6,Hulu Terengganu,1106,Pop_AgeGroup1564,..,24605,29558,33959,43982,46344
11,Terengganu,6,Hulu Terengganu,1106,Pop_AgeGroup65++,..,1631,2616,3362,4867,5465
11,Terengganu,6,Hulu Terengganu,1106,Pop_MaritalNeverMarried,..,..,16020,11950,18113,19209
11,Terengganu,6,Hulu Terengganu,1106,Pop_MaritalMarried,..,..,20475,22515,27022,28009
11,Terengganu,6,Hulu Terengganu,1106,Pop_MaritalWiddowed,..,..,1900,2250,3246,3486
11,Terengganu,6,Hulu Terengganu,1106,Pop_MaritalDivorcedSeparated,..,..,765,606,468,801
11,Terengganu,6,Hulu Terengganu,1106,Pop_ReligionIslam,..,..,56189,61946,69638,68776
11,Terengganu,6,Hulu Terengganu,1106,Pop_ReligionChristian,..,..,34,22,44,67
11,Terengganu,6,Hulu Terengganu,1106,Pop_ReligionBuddha,..,..,517,291,541,725
11,Terengganu,6,Hulu Terengganu,1106,Pop_ReligionHindu,..,..,34,22,523,79
11,Terengganu,6,Hulu Terengganu,1106,Pop_ReligionOthers,..,..,160,30,8,4
11,Terengganu,6,Hulu Terengganu,1106,Pop_ReligionNoReligionUnknown,..,..,23,11,46,230
11,Terengganu,6,Hulu Terengganu,1106,LandAreaKm2,..,..,..,..,..,3874.63
11,Terengganu,6,Hulu Terengganu,1106,Pop_Density,..,..,..,..,..,18.03552855369416
11,Terengganu,6,Hulu Terengganu,1106,Pop_StrataUrban,..,0,0,0,0,13653
11,Terengganu,6,Hulu Terengganu,1106,Pop_StrataRural,..,43459,56986,62322,70800,56228
11,Terengganu,7,Setiu,1107,Pop_GenderTotal,..,..,42434,50346,54563,59651
11,Terengganu,7,Setiu,1107,Pop_GenderMale,..,..,21573,25658,27648,30345
11,Terengganu,7,Setiu,1107,Pop_GenderFemale,..,..,20861,24688,26915,29306
11,Terengganu,7,Setiu,1107,Pop_CitizenshipCitizen,..,0,41387,49210,53470,58313
11,Terengganu,7,Setiu,1107,Pop_CitizenshipNon-citizen,..,..,1047,1136,1093,1338
11,Terengganu,7,Setiu,1107,AnnualPopGrowthRate_Average,..,..,..,1.7096924442506267,0.80436825244824517,0.89154915501937404
11,Terengganu,7,Setiu,1107,Pop_EthnicMalay,..,..,41083,48974,53287,58001
11,Terengganu,7,Setiu,1107,Pop_EthnicOtherBumi,..,..,29,6,29,129
11,Terengganu,7,Setiu,1107,Pop_EthnicChinese,..,..,182,130,123,65
11,Terengganu,7,Setiu,1107,Pop_EthnicIndian,..,..,6,8,10,23
